9912,A Caucasian human male Named Colt. He has incredibly accuracy when using any western style weapon and can resist mental and physical infections wearing his anomalous Texas Ranger badge that is bonded to him. He will only work with junior researcher Holly Valentine ,Thaumiel,SCP-9912-GPT.txt,false,Dr. Polens
9913,an organic metal tree of unknown origin with prismatic metal leaves ,Safe,SCP-9913-GPT.txt,false,Dr. Bachler
9915,an ordinary vegetable garden approximately 50 foot by 10 feet located next to a busy multi-lane road,Thaumiel,SCP-9915-GPT.txt,false,Dr. Bachler
9916,A half eaten radish,Euclid,SCP-9916-GPT.txt,true,Dr. [REDACTED]
9917,"an algorithm that can determine everything you have ever said, or ever will say.",Thaumiel,SCP-9917-GPT.txt,false,Dr. Bachler
9918,"a small grey rabbit that endlessly produces dust, which was discovered after a sealed clean room was found covered in dust at the Foundation",Euclid,SCP-9918-GPT.txt,false,Dr. Bachler
9919,not an antimeme that definitely does not exist,Keter,SCP-9919-GPT.txt,false,Dr. Bachler
9920,"a katana so sharp it can cut through reality itself, causing slits in the fabric of reality when used by a master swordsman.  These openings open up to different dimensions that are often dangerous.",Euclid,SCP-9920-GPT.txt,false,Dr. Bachler
9922,a condition characterized by the growth of supernumerary eyes,Euclid,SCP-9922-GPT.txt,false,Dr. [REDACTED]
9923,"a Gillette safety razor that, when cutting the skin of a living human, causes various flowering plants to emerge from the wound",Euclid,SCP-9923-GPT.txt,false,Dr. [REDACTED]
9924,A pair of boxer shorts imbued with the spirit of Mike Tyson,Safe,SCP-9924-GPT.txt,false,Dr. [REDACTED]
9925,a 1974 Honda Civic RS that runs on human suffering,Safe,SCP-9925-GPT.txt,false,Dr. [REDACTED]
9926,You. The person reading this.,Keter,SCP-9926-GPT.txt,false,Dr. [REDACTED]
9927,"a single adult male whom others perceive as having negative height (approximately -2'11"", or -88cm)",Safe,SCP-9927-GPT.txt,false,Dr. [REDACTED]
9928,a contagious and persistent hallucination of a handgun directed at the viewer's temple,Keter,SCP-9928-GPT.txt,false,Dr. [REDACTED]
9929,a massive german world war 2 era cannon that is sentient,Euclid,SCP-9929-GPT.txt,true,Dr. [REDACTED]
9932,"an East German ""Robotron"" computer that has been playing chess against itself since 1989",Keter,SCP-9932-GPT.txt,false,Dr. [REDACTED]
9933,a set of adverts on the SCP Wiki site,Euclid,SCP-9933-GPT.txt,false,Dr. [REDACTED]
9936,a 16-year-old girl who is semantically indistinguishable from an AK-47,Euclid,SCP-9936-GPT.txt,false,Dr. [REDACTED]
9938,a standalone complex,Keter,SCP-9938-GPT.txt,false,Dr. [REDACTED]
9943,a dreamer… a believer… a renegade… a revolutionary,Safe,SCP-9943-GPT.txt,false,Dr. [REDACTED]
9944,Beethoven's Lost Symphony,Safe,SCP-9944-GPT.txt,false,Dr. [REDACTED]
9945,not worth mentioning.,Safe,SCP-9945-GPT.txt,false,Dr. [REDACTED]
9947,"A literal modern goddess, the embodiment of internet memes",Safe,SCP-9947-GPT.txt,false,Dr. [REDACTED]
9948,"the phrase ""I'm just a meme.""",Keter,SCP-9948-GPT.txt,false,Dr. [REDACTED]
9949,a squid with a gun!!,Keter,SCP-9949-GPT.txt,false,Dr. [REDACTED]
9952,Slave feet and mistress,Safe,SCP-9952-GPT.txt,false,Dr. [REDACTED]
9954,the eye of the universe,Euclid,SCP-9954-GPT.txt,false,Dr. [REDACTED]
9964,a glunking fabricious jigawattle,Safe,SCP-9964-GPT.txt,false,Dr. [REDACTED]
9966,an among us figure that can shapeshift into people and kills,Keter,SCP-9966-GPT.txt,false,Dr. sus
9967,the very concept of time itself.,Thaumiel,SCP-9967-GPT.txt,false,Dr. [REDACTED]
9968,A hard-to-destroy raccoon,Keter,SCP-9968-GPT.txt,false,Dr. [REDACTED]
9973,the dark secret behind the Super Mario franchise.,Keter,SCP-9973-GPT.txt,false,Dr. [REDACTED]
9978,A series of VHS tape recordings of frogs,Safe,SCP-9978-GPT.txt,false,Dr. [REDACTED]
9979,actually your mom calling. She's disappointed in you.,Keter,SCP-9979-GPT.txt,false,Dr. [REDACTED]
9980,"sentient, contagious frostbite that makes you think you're a superhero.",Euclid,SCP-9980-GPT.txt,false,Dr. [REDACTED]
9981,"SCP-9980 is sentient, contagious frostbite that makes you think you're a superhero with ice powers.",Euclid,SCP-9981-GPT.txt,false,Dr. [REDACTED]
9982,a really long baseball bat able to smash things through other universes,Safe,SCP-9982-GPT.txt,false,Dr. Phil
9986,a really long horse.,Keter,SCP-9986-GPT.txt,false,Dr. [REDACTED]
9994,The 25th hour in a day.,Thaumiel,SCP-9994-GPT.txt,false,Dr. [REDACTED]
9998,a foundation intern charged to alert researchers when a new SCP entry has been added. He doesn't do his job properly but he's cute,Thaumiel,SCP-9998-GPT.txt,false,Dr. Phil
9999,a foundation intern whose job is to alert researchers when a new SCP has been found. He doesn't do his job properly but he's cute,Thaumiel,SCP-9999-GPT.txt,false,Dr. [REDACTED]
10000, a phone number that will call the the mom of the person composing the number,Keter,SCP-10000-GPT.txt,false,Dr. Phil
10003, a marmot that causes time dilation,Keter,SCP-10003-GPT.txt,false,Dr. [REDACTED]
10008, A Minecraft server,Keter,SCP-10008-GPT.txt,false,DanTDM
10012, A man with the face of a horse,Euclid,SCP-10012-GPT.txt,false,Dr. [REDACTED]
10033," a woman with snakes for hair. Her gaze turns people into stone. She was once human, and is cooperating with foundation staff in the hopes of becoming one again.",Euclid,SCP-10033-GPT.txt,false,Dr. [REDACTED]
10034," a Non-Euclidean Bat, and the object of worship of a cult in the Philippines.",Euclid,SCP-10034-GPT.txt,false,Dr. [REDACTED]
10055, a mostly ordinary centaur,Safe,SCP-10055-GPT.txt,false,Dr. [REDACTED]
10056, a DVD copy of the Karate Kid trilogy with anomalous cognitohazard properties,Euclid,SCP-10056-GPT.txt,false,Dr. [REDACTED]
10058," the popular cartoon character, Bugs Bunny. He cannot be contained, the best we can do is convince the population that he is not anomalous.",Keter,SCP-10058-GPT.txt,false,Dr. [REDACTED]
10065, not good. Not good at all.,Keter,SCP-10065-GPT.txt,false,Dr. [REDACTED]
10078," the entire domestic cat species. We, the foundation, know the truth about them.",Keter,SCP-10078-GPT.txt,false,Dr. [REDACTED]
10081, a dark secret shared by the entire domestic cat population. The secret is ,Keter,SCP-10081-GPT.txt,false,Phil
10083, A labyrinth where people can find long lost items,Euclid,SCP-10083-GPT.txt,false,Phil
10084, a MIDI file that turns anyone who listens to it inside out.,Euclid,SCP-10084-GPT.txt,false,Dr. [REDACTED]
10092, 🍆🍆🍆👀👀😭😭🍆🍆😭🍆🍆🍆👀👀😭😭🍆🍆😭,Keter,SCP-10092-GPT.txt,false,Dr. [REDACTED]
10095, a face mask able to change the wearer personality,Euclid,SCP-10095-GPT.txt,false,Phil
10124, A classroom,Safe,SCP-10124-GPT.txt,false,Dr. [REDACTED]
10147, a series of surreal comedy videos hosted on a YouTube channel.,Euclid,SCP-10147-GPT.txt,false,Dr. [REDACTED]
10152, a rat with a cute backstory able to fly using the power of friendship,Euclid,SCP-10152-GPT.txt,false,Phil
10155, a rat with a dark backstory able to fly using the power of hate,Euclid,SCP-10155-GPT.txt,false,Phil
10202, an unseen entity that kidnaps people and traps them in the comments section of YouTube videos.,Keter,SCP-10202-GPT.txt,false,Dr. [REDACTED]
10204, a cloud provider with truly infinite computing ressources accessible for free,Thaumiel,SCP-10204-GPT.txt,false,Phil
10233, the most famous plumber from the hit series: Mario,Thaumiel,SCP-10233-GPT.txt,true,Dr. Luigi
10234, an elderly catgirl found living off the grid in rural japan,Safe,SCP-10234-GPT.txt,false,Dr. [REDACTED]
10238, just a normal house cat,Keter,SCP-10238-GPT.txt,false,Author
10284, A pink clarinet playing beer pong with the moon and the sun,Keter,SCP-10284-GPT.txt,false,Pookie
10297, a data scientist that turns into dragon after drinking 2 beers,Euclid,SCP-10297-GPT.txt,false,Dr. Asmaa
10315, a hammer that can turn anything into pea soup,Safe,SCP-10315-GPT.txt,false,Dr. [REDACTED]
10325, a gay frog named Jerry.,Safe,SCP-10325-GPT.txt,true,Dr. [REDACTED]
10339," formerly Elon Musk, after he spontaneously and irreversibly turned into a muskrat under mysterious circumstances",Safe,SCP-10339-GPT.txt,false,Dr. [REDACTED]
10340, a lost poem by Sapphos that turns women who read it sapphic.,Safe,SCP-10340-GPT.txt,true,Dr. [REDACTED]
10342," … well… hrmm… how do I put this, exactly?",Euclid,SCP-10342-GPT.txt,false,Dr. [REDACTED]
10343, a lost poem by Sapphos that turns women who read it sapphic,Safe,SCP-10343-GPT.txt,false,Dr. [REDACTED]
10347, a brand of sunscreen marketed towards vampires,Safe,SCP-10347-GPT.txt,false,Dr. [REDACTED]
10352, a brand of sunscreen marketed towards vampires,Safe,SCP-10352-GPT.txt,false,Dr. [REDACTED]
10353," an abandoned Welsh castle. Any living thing within the castle is immortal and cannot die by any means, until it leaves.",Thaumiel,SCP-10353-GPT.txt,false,Dr. [REDACTED]
10356, an abandoned Welsh castle. Any living thing are immortal and will not die as long as they remain in the castle.,Thaumiel,SCP-10356-GPT.txt,false,Dr. [REDACTED]
10357, an abandoned Welsh castle. Any living thing the enter the castle are immortal and cannot die as long as they remain in the castle.,Thaumiel,SCP-10357-GPT.txt,false,Dr. [REDACTED]
10365, a machine-learning algorithm with anomalous properties,Keter,SCP-10365-GPT.txt,false,Dr. [REDACTED]
10366," a machine-learning algorithm meant to identify faces, but it anomalously alters people's appearances to match a given face instead.",Keter,SCP-10366-GPT.txt,false,Dr. [REDACTED]
10367, an internet search algorithm with anomalous properties.,Euclid,SCP-10367-GPT.txt,false,Dr. [REDACTED]
10373, a feral barbarian woman who single-handedly slaughtered half of the containment team sent to procure her.,Keter,SCP-10373-GPT.txt,false,Dr. [REDACTED]
10377, probably escaping containment again. Ugh.,Keter,SCP-10377-GPT.txt,false,Dr. [REDACTED]
10388, probably escaping containment again. Ugh.,Keter,SCP-10388-GPT.txt,false,Dr. [REDACTED]
10398, a pair of glasses that grants the ability to see the creatures hiding in the shadows,Safe,SCP-10398-GPT.txt,false,phil
10411, a community of LARPers (live-action role players) trapped in a time loop,Euclid,SCP-10411-GPT.txt,false,Dr. [REDACTED]
10455, A lamp that takes people to an alternate dimension if they pass underneath it,Keter,SCP-10455-GPT.txt,false,Dr. [REDACTED]
10486, not real. SCP-10486 can't hurt you.SCP-10486:,Keter,SCP-10486-GPT.txt,false,Dr. [REDACTED]
10487, not real. SCP-10487 can't hurt you.,Keter,SCP-10487-GPT.txt,false,Dr. [REDACTED]
10537, not real… but SCP-10537 CAN hurt you.,Keter,SCP-10537-GPT.txt,false,Dr. [REDACTED]
10540, a really cute puppy. He will bring back anything that's thrown anywhere ,Safe,SCP-10540-GPT.txt,false,Phil
10544, a really throwable puppy,Safe,SCP-10544-GPT.txt,false,Dr. [REDACTED]
10556, a bicycle helmet that provoke deadly accidents when worn,Euclid,SCP-10556-GPT.txt,false,Dr Dre
10557," a woman who's perpetually on fire, and is physically harmed by water.",Euclid,SCP-10557-GPT.txt,false,Dr. [REDACTED]
10558," a woman who's perpetually on fire. The fire does not harm her, but she is harmed by any attempts to douse it.",Euclid,SCP-10558-GPT.txt,false,Dr. [REDACTED]
10561," a woman who's perpetually on fire. The fire does not harm her, but she is harmed by any attempts to douse it.",Euclid,SCP-10561-GPT.txt,false,Dr. [REDACTED]
10597, birds that scream like humans,Safe,SCP-10597-GPT.txt,false,Dr. [REDACTED]
10609, the phenomenon of Carcinization. That life is destined to evolve into crabs. It is happening faster than anticipated.,Keter,SCP-10609-GPT.txt,false,Dr. [REDACTED]
10610," is the phenomenon of Carcinization: An unknown force is transforming all non-crab organisms (including animals, plants, people) into crabs.",Keter,SCP-10610-GPT.txt,false,Dr. [REDACTED]
10681," like SCP-682 – ""Hard to Destroy Reptile — except it's dressed in a french maid outfit.",Keter,SCP-10681-GPT.txt,false,Dr. [REDACTED]
10682," Ten instances of SCP-682: ""Hard-To-Destroy Reptile(s)""",Keter,SCP-10682-GPT.txt,false,Dr. [REDACTED]
10709, a machine learning algorithm that creates new SCPs,Keter,SCP-10709-GPT.txt,false,Dr. [REDACTED]
10713, a creature that resembles a large cat with the ability to teleport from one location to another by opening up portals in space and time.,Keter,SCP-10713-GPT.txt,false,Dr. [REDACTED]
10767, a humanoid creature being able to turn into a giant pile of ants,Keter,SCP-10767-GPT.txt,false,Dr. [REDACTED]
10795," a word in an unknown language that, when spoken aloud, turns things within earshot inside out",Keter,SCP-10795-GPT.txt,false,Dr. [REDACTED]
10893, SCP-82913 is a videogame character that is supposed to resemble as a potential character of a Sonic The Hedgehog game,Euclid,SCP-10893-GPT.txt,false,Dr. [REDACTED]
10994, the one and only gangstga,Keter,SCP-10994-GPT.txt,false,Dr. [REDACTED]
